customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
7408-OFWXJ,Female,0,Yes,Yes,121.05165846079717,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,103.26999999999998,6510.45,1
1097-FSPVW,Female,0,No,No,91.05165846079717,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,62.732499999999995,2455.05,0
4412-YLTKF,Female,1,No,No,76.05165846079717,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,89.7575,2135.5,1
0420-TXVSG,Male,0,Yes,No,115.05165846079717,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),76.01499999999999,4428.45,0
7817-BOQPW,Female,0,No,No,51.051658460797164,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),86.8825,166.3,1
0963-ZBDRN,Male,0,No,No,81.05165846079717,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),110.63,3183.4,1
9685-WKZGT,Male,1,No,No,63.051658460797164,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),86.1925,1036.75,1
2139-FQHLM,Male,0,No,No,68.05165846079717,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,103.4425,1682.4,1
5825-XJOCM,Male,0,No,Yes,97.05165846079717,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),74.06,3035.35,0
0004-TLHLJ,Male,0,No,No,53.051658460797164,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,84.985,280.85,1
7529-ZDFXI,Male,1,Yes,No,106.05165846079717,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,103.32749999999999,4925.35,0
6848-YLDFR,Male,0,Yes,Yes,107.05165846079717,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),86.47999999999999,4300.8,0
5820-PTRYM,Female,1,Yes,No,105.05165846079717,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,78.7175,4014.0,0
2984-RGEYA,Female,0,Yes,Yes,118.05165846079717,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,22.7125,1375.4,0
6434-TTGJP,Male,0,Yes,Yes,59.051658460797164,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Electronic check,61.754999999999995,521.0,0
9643-AVVWI,Female,0,Yes,Yes,52.051658460797164,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),92.0,241.3,0
3506-OVLKD,Male,0,No,No,84.05165846079717,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),30.129999999999995,954.9,0
4946-EDSEW,Female,0,Yes,Yes,60.051658460797164,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.1375,180.3,1
2924-KHUVI,Male,0,Yes,No,105.05165846079717,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,115.6325,5514.95,0
2263-SFSQZ,Male,0,Yes,Yes,100.05165846079717,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),28.692499999999995,1222.25,0
5281-BUZGT,Male,1,No,No,85.05165846079717,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),104.47749999999999,3186.7,1
3717-FDJFU,Male,0,No,Yes,54.051658460797164,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.5175,106.9,1
2239-CFOUJ,Male,0,Yes,Yes,50.051658460797164,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),23.459999999999997,20.4,0
8699-ASUFO,Male,1,Yes,No,56.051658460797164,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,85.56,527.9,1
1122-YJBCS,Male,0,Yes,No,118.05165846079717,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),61.69749999999999,3804.4,0
0628-CNQRM,Male,0,Yes,Yes,71.05165846079717,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,77.625,1544.05,1
1705-GUHPV,Female,0,No,No,112.05165846079717,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,27.83,1618.2,1
4877-TSOFF,Female,0,Yes,Yes,104.05165846079717,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,87.1125,4264.25,0
7404-JLKQG,Female,0,No,No,52.051658460797164,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),66.18249999999999,161.45,0
0379-DJQHR,Male,0,Yes,Yes,116.05165846079717,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,93.55249999999998,5398.6,0
8993-PHFWD,Female,0,No,No,52.051658460797164,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,29.037499999999998,58.9,0
3930-ZGWVE,Male,0,No,No,50.051658460797164,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.7125,19.75,0
1965-DDBWU,Male,0,No,No,65.05165846079717,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),102.40749999999998,1448.6,1
7572-KPVKK,Male,0,No,Yes,111.05165846079717,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),119.65749999999998,6590.5,0
6854-EXGSF,Female,0,No,No,57.051658460797164,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,75.32499999999999,573.15,0
9483-GCPWE,Male,0,No,Yes,58.051658460797164,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,23.115,190.25,1
8053-WWDRO,Female,0,Yes,No,55.051658460797164,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),22.424999999999997,146.3,1
9473-CBZOP,Female,0,No,No,77.05165846079717,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,67.85,1654.45,0
3985-HOYPM,Male,0,No,No,75.05165846079717,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,22.309999999999995,525.55,0
8378-LKJAF,Male,0,Yes,Yes,87.05165846079717,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,116.32249999999999,3956.7,0
1310-QRITU,Female,0,No,No,67.05165846079717,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,57.84499999999999,913.3,0
3237-AJGEH,Female,0,Yes,Yes,52.051658460797164,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,35.65,95.05,1
6542-LWGXJ,Male,0,Yes,No,52.051658460797164,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,28.749999999999996,78.25,0
6953-PBDIN,Male,0,Yes,No,119.05165846079717,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),83.8925,5265.55,0
6332-FBZRI,Male,0,Yes,Yes,116.05165846079717,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,79.75249999999998,4653.25,0
9365-CSLBQ,Male,0,No,Yes,120.05165846079717,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,28.002499999999998,1654.6,0
3466-WAESX,Male,0,No,Yes,65.05165846079717,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),79.46499999999999,1083.7,0
9700-ISPUP,Female,0,Yes,Yes,59.051658460797164,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),75.32499999999999,616.9,0
5167-ZFFMM,Male,0,No,No,50.051658460797164,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),104.47749999999999,90.85,1
7669-LCRSD,Male,0,Yes,Yes,61.051658460797164,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),64.74499999999999,628.65,1
0870-VEMYL,Female,0,No,No,54.051658460797164,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),61.927499999999995,259.8,1
2995-UPRYS,Female,1,Yes,No,89.05165846079717,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,114.08,4062.2,1
3179-GBRWV,Male,1,Yes,No,70.05165846079717,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,74.6925,1339.8,0
0701-TJSEF,Male,0,No,No,58.051658460797164,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),78.4875,576.95,0
1848-LBZHY,Female,0,Yes,No,56.051658460797164,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,57.84499999999999,355.1,0
5380-XPJNZ,Female,0,No,No,87.05165846079717,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,23.057499999999997,678.2,0
6608-QQLVK,Male,0,No,No,50.051658460797164,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),58.074999999999996,50.5,1
1475-VWVDO,Male,0,No,No,56.051658460797164,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),86.135,490.55,0
3721-CNEYS,Female,0,No,No,51.051658460797164,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,81.5925,137.95,1
4299-OPXEJ,Female,0,No,No,105.05165846079717,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),22.482499999999998,1080.55,0
0096-BXERS,Female,0,Yes,No,55.051658460797164,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),57.902499999999996,314.55,0
3055-VTCGS,Female,0,No,No,112.05165846079717,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Electronic check,67.3325,3503.5,0
9405-GPBBG,Female,0,No,No,113.05165846079717,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),127.07499999999999,7069.25,0
6704-UTUKK,Male,0,Yes,No,78.05165846079717,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),52.785,1332.4,1
9944-AEXBM,Male,0,No,No,81.05165846079717,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),98.4975,2664.3,0
2545-EBUPK,Female,1,No,No,51.051658460797164,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,96.65749999999998,186.05,1
6270-OMFIW,Male,0,Yes,No,109.05165846079717,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),108.56,5610.25,1
1852-XEMDW,Male,0,No,No,71.05165846079717,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,74.80749999999999,1427.55,0
8158-WPEZG,Male,0,No,No,60.051658460797164,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,40.997499999999995,425.1,0
5198-EFNBM,Male,1,Yes,No,106.05165846079717,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,104.2475,5199.8,1
7663-RGWBC,Male,0,No,No,50.051658460797164,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.772499999999994,44.15,1
3970-XGJDU,Female,0,No,No,111.05165846079717,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,22.08,1123.65,0
6845-RGTYS,Female,0,Yes,No,96.05165846079717,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,113.56249999999999,4533.7,1
0123-CRBRT,Female,0,Yes,Yes,110.05165846079717,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),101.31499999999998,5526.75,0
6077-BDPXA,Female,0,No,No,52.051658460797164,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.6725,194.2,0
2250-IVBWA,Male,0,Yes,Yes,113.05165846079717,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),93.2075,5135.35,1
6137-NICCO,Female,0,Yes,Yes,55.051658460797164,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,108.15749999999998,518.75,0
8129-GMVGI,Female,0,Yes,Yes,105.05165846079717,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,23.057499999999997,1090.1,0
4353-HYOJD,Female,0,Yes,Yes,76.05165846079717,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,57.3275,1336.15,0
8671-KKKOS,Female,0,Yes,No,95.05165846079717,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,52.38249999999999,2062.15,0
8080-DDEMJ,Male,1,No,No,50.051658460797164,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,51.864999999999995,45.1,0
6698-OXETB,Male,0,No,No,60.051658460797164,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),23.459999999999997,231.45,0
3312-UUMZW,Male,0,Yes,No,81.05165846079717,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),113.67749999999998,3145.9,0
6376-GAHQE,Male,0,No,No,53.051658460797164,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,89.52749999999999,299.2,1
0733-VUNUW,Male,0,No,No,73.05165846079717,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),63.997499999999995,1400.55,1
6733-LRIZX,Male,0,No,No,84.05165846079717,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,125.29249999999999,4025.5,0
2165-VOEGB,Female,0,No,Yes,95.05165846079717,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),120.97999999999999,4822.85,1
1853-UDXBW,Male,0,Yes,Yes,50.051658460797164,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80.5,70.0,1
9070-BCKQP,Female,0,Yes,No,121.05165846079717,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),126.6725,7881.2,0
1035-IPQPU,Female,1,Yes,No,112.05165846079717,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),119.02499999999999,6479.4,0
2057-ZBLPD,Female,0,Yes,No,70.05165846079717,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),99.475,1808.7,1
6967-PEJLL,Male,0,Yes,Yes,86.05165846079717,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,46.23,1525.35,0
7879-CGSFV,Male,0,No,No,104.05165846079717,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),116.035,5552.05,1
2257-BOVXD,Male,0,Yes,No,63.051658460797164,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),76.58999999999999,979.5,0
9822-BIIGN,Male,0,Yes,Yes,102.05165846079717,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,82.62749999999998,3827.9,0
1136-XGEQU,Female,0,Yes,Yes,99.05165846079717,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),96.7725,4164.4,0
2439-LYPMQ,Male,1,Yes,No,87.05165846079717,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),117.98999999999998,4009.2,0
6543-XRMYR,Female,1,No,No,79.05165846079717,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),114.655,2967.35,0
5753-QQWPW,Female,0,No,No,77.05165846079717,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,68.88499999999999,1654.7,0
4785-QRJHC,Male,1,Yes,No,95.05165846079717,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,68.88499999999999,2816.65,1
0052-YNYOT,Female,0,No,No,116.05165846079717,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,23.6325,1343.4,0
7054-LGEQW,Female,0,No,No,50.051658460797164,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),52.8425,45.95,1
0608-JDVEC,Male,0,Yes,No,99.05165846079717,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,22.77,1013.2,0
6284-KMNUF,Female,0,Yes,No,105.05165846079717,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,112.69999999999999,5270.6,0
6286-SUUWT,Male,0,No,No,50.051658460797164,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),22.9425,19.95,1
3594-KADLU,Male,0,Yes,No,52.051658460797164,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),40.365,101.1,0
0536-ACXIP,Female,0,Yes,No,121.05165846079717,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),125.98249999999999,8165.1,0
8869-TORSS,Female,0,No,No,97.05165846079717,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Mailed check,69.40249999999999,2896.4,0
0373-AIVNJ,Male,0,No,No,58.051658460797164,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,One year,No,Mailed check,45.482499999999995,373.0,0
6429-SHBCB,Male,0,No,No,68.05165846079717,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),80.03999999999999,1394.55,1
5751-USDBL,Male,0,Yes,Yes,95.05165846079717,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,93.14999999999999,3846.35,1
6815-ABQFQ,Male,0,Yes,No,105.05165846079717,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,123.33749999999999,6033.3,0
9450-TRJUU,Male,0,No,No,84.05165846079717,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),95.6225,2848.45,0
2805-AUFQN,Female,0,No,No,74.05165846079717,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,22.77,475.2,1
7855-DIWPO,Female,0,No,No,70.05165846079717,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,78.9475,1493.2,0
0174-QRVVY,Male,0,Yes,Yes,120.05165846079717,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),29.1525,1847.55,0
9507-EXLTT,Female,0,Yes,No,50.051658460797164,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.25249999999998,79.35,1
8390-FESFV,Female,0,No,No,111.05165846079717,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,97.175,5193.2,0
0661-KBKPA,Male,0,Yes,Yes,102.05165846079717,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),90.5625,3942.45,1
6856-RAURS,Female,0,No,No,51.051658460797164,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),86.135,136.05,0
7322-OCWHC,Male,1,Yes,No,121.05165846079717,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,107.0075,6735.05,0
2203-GHNWN,Female,0,Yes,No,73.05165846079717,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,91.5975,1928.7,0
3413-CSSTH,Male,0,No,No,90.05165846079717,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,64.05499999999999,2237.55,1
3006-XIMLN,Female,0,No,Yes,51.051658460797164,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,108.33,193.8,1
3750-CKVKH,Male,0,No,No,51.051658460797164,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),77.9125,116.65,1
0576-WNXXC,Male,1,Yes,No,76.05165846079717,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),109.8825,2510.2,1
7056-IMHCC,Male,1,Yes,No,102.05165846079717,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),117.185,5549.4,1
0866-QLSIR,Female,0,No,No,83.05165846079717,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,74.06,2088.75,0
1628-BIZYP,Male,0,No,No,50.051658460797164,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),97.74999999999999,85.0,0
